Sample in Buffer,Sample in Window,TRIGGER,vio_boot_mode[1:0],vio_boot_mode_sel,vio_reset
8628,8628,0,0,0,0
8629,8629,0,0,0,0
8630,8630,0,0,0,0
8631,8631,0,0,0,0
8632,8632,0,0,0,0
8633,8633,0,0,0,0
8634,8634,0,0,0,0
8635,8635,0,0,0,0
8636,8636,0,0,0,0
8637,8637,0,0,0,0
8638,8638,0,0,0,0
8639,8639,0,0,0,0
8640,8640,0,0,0,0
8641,8641,0,0,0,0
8642,8642,0,0,0,0
8643,8643,0,0,0,0
8644,8644,0,0,0,0
8645,8645,0,0,0,0
8646,8646,0,0,0,0
8647,8647,0,0,0,0
8648,8648,0,0,0,0
8649,8649,0,0,0,0
8650,8650,0,0,0,0
8651,8651,0,0,0,0
8652,8652,0,0,0,0
8653,8653,0,0,0,0
8654,8654,0,0,0,0
8655,8655,0,0,0,0
8656,8656,0,0,0,0
8657,8657,0,0,0,0
8658,8658,0,0,0,0
8659,8659,0,0,0,0
8660,8660,0,0,0,0
8661,8661,0,0,0,0
8662,8662,0,0,0,0
8663,8663,0,0,0,0
8664,8664,0,0,0,0
8665,8665,0,0,0,0
8666,8666,0,0,0,0
8667,8667,0,0,0,0
8668,8668,0,0,0,0
8669,8669,0,0,0,0
8670,8670,0,0,0,0
8671,8671,0,0,0,0
8672,8672,0,0,0,0
8673,8673,0,0,0,0
8674,8674,0,0,0,0
8675,8675,0,0,0,0
8676,8676,0,0,0,0
8677,8677,0,0,0,0
8678,8678,0,0,0,0
8679,8679,0,0,0,0
8680,8680,0,0,0,0
8681,8681,0,0,0,0
8682,8682,0,0,0,0
8683,8683,0,0,0,0
8684,8684,0,0,0,0
8685,8685,0,0,0,0
8686,8686,0,0,0,0
8687,8687,0,0,0,0
8688,8688,0,0,0,0
8689,8689,0,0,0,0
8690,8690,0,0,0,0
8691,8691,0,0,0,0
8692,8692,0,0,0,0
8693,8693,0,0,0,0
8694,8694,0,0,0,0
8695,8695,0,0,0,0
8696,8696,0,0,0,0
8697,8697,0,0,0,0
8698,8698,0,0,0,0
8699,8699,0,0,0,0
8700,8700,0,0,0,0
8701,8701,0,0,0,0
8702,8702,0,0,0,0
8703,8703,0,0,0,0
8704,8704,0,0,0,0
8705,8705,0,0,0,0
8706,8706,0,0,0,0
8707,8707,0,0,0,0
8708,8708,0,0,0,0
8709,8709,0,0,0,0
8710,8710,0,0,0,0
8711,8711,0,0,0,0
8712,8712,0,0,0,0
8713,8713,0,0,0,0
8714,8714,0,0,0,0
8715,8715,0,0,0,0
8716,8716,0,0,0,0
8717,8717,0,0,0,0
8718,8718,0,0,0,0
8719,8719,0,0,0,0
8720,8720,0,0,0,0
8721,8721,0,0,0,0
8722,8722,0,0,0,0
8723,8723,0,0,0,0
8724,8724,0,0,0,0
8725,8725,0,0,0,0
8726,8726,0,0,0,0
8727,8727,0,0,0,0
8728,8728,0,0,0,0
8729,8729,0,0,0,0
8730,8730,0,0,0,0
8731,8731,0,0,0,0
8732,8732,0,0,0,0
8733,8733,0,0,0,0
8734,8734,0,0,0,0
8735,8735,0,0,0,0
8736,8736,0,0,0,0
8737,8737,0,0,0,0
8738,8738,0,0,0,0
8739,8739,0,0,0,0
8740,8740,0,0,0,0
8741,8741,0,0,0,0
8742,8742,0,0,0,0
8743,8743,0,0,0,0
8744,8744,0,0,0,0
8745,8745,0,0,0,0
8746,8746,0,0,0,0
8747,8747,0,0,0,0
8748,8748,0,0,0,0
8749,8749,0,0,0,0
8750,8750,0,0,0,0
8751,8751,0,0,0,0
8752,8752,0,0,0,0
8753,8753,0,0,0,0
8754,8754,0,0,0,0
8755,8755,0,0,0,0
8756,8756,0,0,0,0
8757,8757,0,0,0,0
8758,8758,0,0,0,0
8759,8759,0,0,0,0
8760,8760,0,0,0,0
8761,8761,0,0,0,0
8762,8762,0,0,0,0
8763,8763,0,0,0,0
8764,8764,0,0,0,0
8765,8765,0,0,0,0
8766,8766,0,0,0,0
8767,8767,0,0,0,0
8768,8768,0,0,0,0
8769,8769,0,0,0,0
8770,8770,0,0,0,0
8771,8771,0,0,0,0
8772,8772,0,0,0,0
8773,8773,0,0,0,0
8774,8774,0,0,0,0
8775,8775,0,0,0,0
8776,8776,0,0,0,0
8777,8777,0,0,0,0
8778,8778,0,0,0,0
8779,8779,0,0,0,0
8780,8780,0,0,0,0
8781,8781,0,0,0,0
8782,8782,0,0,0,0
8783,8783,0,0,0,0
8784,8784,0,0,0,0
8785,8785,0,0,0,0
8786,8786,0,0,0,0
8787,8787,0,0,0,0
8788,8788,0,0,0,0
8789,8789,0,0,0,0
8790,8790,0,0,0,0
8791,8791,0,0,0,0
8792,8792,0,0,0,0
8793,8793,0,0,0,0
8794,8794,0,0,0,0
8795,8795,0,0,0,0
8796,8796,0,0,0,0
8797,8797,0,0,0,0
8798,8798,0,0,0,0
8799,8799,0,0,0,0
8800,8800,0,0,0,0
8801,8801,0,0,0,0
8802,8802,0,0,0,0
8803,8803,0,0,0,0
8804,8804,0,0,0,0
8805,8805,0,0,0,0
8806,8806,0,0,0,0
8807,8807,0,0,0,0
8808,8808,0,0,0,0
8809,8809,0,0,0,0
8810,8810,0,0,0,0
8811,8811,0,0,0,0
8812,8812,0,0,0,0
8813,8813,0,0,0,0
8814,8814,0,0,0,0
8815,8815,0,0,0,0
8816,8816,0,0,0,0
8817,8817,0,0,0,0
8818,8818,0,0,0,0
8819,8819,0,0,0,0
8820,8820,0,0,0,0
8821,8821,0,0,0,0
8822,8822,0,0,0,0
8823,8823,0,0,0,0
8824,8824,0,0,0,0
8825,8825,0,0,0,0
8826,8826,0,0,0,0
8827,8827,0,0,0,0
8828,8828,0,0,0,0
8829,8829,0,0,0,0
8830,8830,0,0,0,0
8831,8831,0,0,0,0
8832,8832,0,0,0,0
8833,8833,0,0,0,0
8834,8834,0,0,0,0
8835,8835,0,0,0,0
8836,8836,0,0,0,0
8837,8837,0,0,0,0
8838,8838,0,0,0,0
8839,8839,0,0,0,0
8840,8840,0,0,0,0
8841,8841,0,0,0,0
8842,8842,0,0,0,0
8843,8843,0,0,0,0
8844,8844,0,0,0,0
8845,8845,0,0,0,0
8846,8846,0,0,0,0
8847,8847,0,0,0,0
8848,8848,0,0,0,0
8849,8849,0,0,0,0
8850,8850,0,0,0,0
8851,8851,0,0,0,0
8852,8852,0,0,0,0
8853,8853,0,0,0,0
8854,8854,0,0,0,0
8855,8855,0,0,0,0
8856,8856,0,0,0,0
8857,8857,0,0,0,0
8858,8858,0,0,0,0
8859,8859,0,0,0,0
8860,8860,0,0,0,0
8861,8861,0,0,0,0
8862,8862,0,0,0,0
8863,8863,0,0,0,0
8864,8864,0,0,0,0
8865,8865,0,0,0,0
8866,8866,0,0,0,0
8867,8867,0,0,0,0
8868,8868,0,0,0,0
8869,8869,0,0,0,0
8870,8870,0,0,0,0
8871,8871,0,0,0,0
8872,8872,0,0,0,0
8873,8873,0,0,0,0
8874,8874,0,0,0,0
8875,8875,0,0,0,0
8876,8876,0,0,0,0
8877,8877,0,0,0,0
8878,8878,0,0,0,0
8879,8879,0,0,0,0
8880,8880,0,0,0,0
8881,8881,0,0,0,0
8882,8882,0,0,0,0
8883,8883,0,0,0,0
8884,8884,0,0,0,0
8885,8885,0,0,0,0
8886,8886,0,0,0,0
8887,8887,0,0,0,0
8888,8888,0,0,0,0
8889,8889,0,0,0,0
8890,8890,0,0,0,0
8891,8891,0,0,0,0
8892,8892,0,0,0,0
8893,8893,0,0,0,0
8894,8894,0,0,0,0
8895,8895,0,0,0,0
8896,8896,0,0,0,0
8897,8897,0,0,0,0
8898,8898,0,0,0,0
8899,8899,0,0,0,0
8900,8900,0,0,0,0
8901,8901,0,0,0,0
8902,8902,0,0,0,0
8903,8903,0,0,0,0
8904,8904,0,0,0,0
8905,8905,0,0,0,0
8906,8906,0,0,0,0
8907,8907,0,0,0,0
8908,8908,0,0,0,0
8909,8909,0,0,0,0
8910,8910,0,0,0,0
8911,8911,0,0,0,0
8912,8912,0,0,0,0
8913,8913,0,0,0,0
8914,8914,0,0,0,0
8915,8915,0,0,0,0
8916,8916,0,0,0,0
8917,8917,0,0,0,0
8918,8918,0,0,0,0
8919,8919,0,0,0,0
8920,8920,0,0,0,0
8921,8921,0,0,0,0
8922,8922,0,0,0,0
8923,8923,0,0,0,0
8924,8924,0,0,0,0
8925,8925,0,0,0,0
8926,8926,0,0,0,0
8927,8927,0,0,0,0
8928,8928,0,0,0,0
8929,8929,0,0,0,0
8930,8930,0,0,0,0
8931,8931,0,0,0,0
8932,8932,0,0,0,0
8933,8933,0,0,0,0
8934,8934,0,0,0,0
8935,8935,0,0,0,0
8936,8936,0,0,0,0
8937,8937,0,0,0,0
8938,8938,0,0,0,0
8939,8939,0,0,0,0
8940,8940,0,0,0,0
8941,8941,0,0,0,0
8942,8942,0,0,0,0
8943,8943,0,0,0,0
8944,8944,0,0,0,0
8945,8945,0,0,0,0
8946,8946,0,0,0,0
8947,8947,0,0,0,0
8948,8948,0,0,0,0
8949,8949,0,0,0,0
8950,8950,0,0,0,0
8951,8951,0,0,0,0
8952,8952,0,0,0,0
8953,8953,0,0,0,0
8954,8954,0,0,0,0
8955,8955,0,0,0,0
8956,8956,0,0,0,0
8957,8957,0,0,0,0
8958,8958,0,0,0,0
8959,8959,0,0,0,0
8960,8960,0,0,0,0
8961,8961,0,0,0,0
8962,8962,0,0,0,0
8963,8963,0,0,0,0
8964,8964,0,0,0,0
8965,8965,0,0,0,0
8966,8966,0,0,0,0
8967,8967,0,0,0,0
8968,8968,0,0,0,0
8969,8969,0,0,0,0
8970,8970,0,0,0,0
8971,8971,0,0,0,0
8972,8972,0,0,0,0
8973,8973,0,0,0,0
8974,8974,0,0,0,0
8975,8975,0,0,0,0
8976,8976,0,0,0,0
8977,8977,0,0,0,0
8978,8978,0,0,0,0
8979,8979,0,0,0,0
8980,8980,0,0,0,0
8981,8981,0,0,0,0
8982,8982,0,0,0,0
8983,8983,0,0,0,0
8984,8984,0,0,0,0
8985,8985,0,0,0,0
8986,8986,0,0,0,0
8987,8987,0,0,0,0
8988,8988,0,0,0,0
8989,8989,0,0,0,0
8990,8990,0,0,0,0
8991,8991,0,0,0,0
8992,8992,0,0,0,0
8993,8993,0,0,0,0
8994,8994,0,0,0,0
8995,8995,0,0,0,0
8996,8996,0,0,0,0
8997,8997,0,0,0,0
8998,8998,0,0,0,0
8999,8999,0,0,0,0
9000,9000,0,0,0,0
9001,9001,0,0,0,0
9002,9002,0,0,0,0
9003,9003,0,0,0,0
9004,9004,0,0,0,0
9005,9005,0,0,0,0
9006,9006,0,0,0,0
9007,9007,0,0,0,0
9008,9008,0,0,0,0
9009,9009,0,0,0,0
9010,9010,0,0,0,0
9011,9011,0,0,0,0
9012,9012,0,0,0,0
9013,9013,0,0,0,0
9014,9014,0,0,0,0
9015,9015,0,0,0,0
9016,9016,0,0,0,0
9017,9017,0,0,0,0
9018,9018,0,0,0,0
9019,9019,0,0,0,0
9020,9020,0,0,0,0
9021,9021,0,0,0,0
9022,9022,0,0,0,0
9023,9023,0,0,0,0
9024,9024,0,0,0,0
9025,9025,0,0,0,0
9026,9026,0,0,0,0
9027,9027,0,0,0,0
9028,9028,0,0,0,0
9029,9029,0,0,0,0
9030,9030,0,0,0,0
9031,9031,0,0,0,0
9032,9032,0,0,0,0
9033,9033,0,0,0,0
9034,9034,0,0,0,0
9035,9035,0,0,0,0
9036,9036,0,0,0,0
9037,9037,0,0,0,0
9038,9038,0,0,0,0
9039,9039,0,0,0,0
9040,9040,0,0,0,0
9041,9041,0,0,0,0
9042,9042,0,0,0,0
9043,9043,0,0,0,0
9044,9044,0,0,0,0
9045,9045,0,0,0,0
9046,9046,0,0,0,0
9047,9047,0,0,0,0
9048,9048,0,0,0,0
9049,9049,0,0,0,0
9050,9050,0,0,0,0
9051,9051,0,0,0,0
9052,9052,0,0,0,0
9053,9053,0,0,0,0
9054,9054,0,0,0,0
9055,9055,0,0,0,0
9056,9056,0,0,0,0
9057,9057,0,0,0,0
9058,9058,0,0,0,0
9059,9059,0,0,0,0
9060,9060,0,0,0,0
9061,9061,0,0,0,0
9062,9062,0,0,0,0
9063,9063,0,0,0,0
9064,9064,0,0,0,0
9065,9065,0,0,0,0
9066,9066,0,0,0,0
9067,9067,0,0,0,0
9068,9068,0,0,0,0
9069,9069,0,0,0,0
9070,9070,0,0,0,0
9071,9071,0,0,0,0
9072,9072,0,0,0,0
9073,9073,0,0,0,0
9074,9074,0,0,0,0
9075,9075,0,0,0,0
9076,9076,0,0,0,0
9077,9077,0,0,0,0
9078,9078,0,0,0,0
9079,9079,0,0,0,0
9080,9080,0,0,0,0
9081,9081,0,0,0,0
9082,9082,0,0,0,0
9083,9083,0,0,0,0
9084,9084,0,0,0,0
9085,9085,0,0,0,0
9086,9086,0,0,0,0
9087,9087,0,0,0,0
9088,9088,0,0,0,0
9089,9089,0,0,0,0
9090,9090,0,0,0,0
9091,9091,0,0,0,0
9092,9092,0,0,0,0
9093,9093,0,0,0,0
9094,9094,0,0,0,0
9095,9095,0,0,0,0
9096,9096,0,0,0,0
9097,9097,0,0,0,0
9098,9098,0,0,0,0
9099,9099,0,0,0,0
9100,9100,0,0,0,0
9101,9101,0,0,0,0
9102,9102,0,0,0,0
9103,9103,0,0,0,0
9104,9104,0,0,0,0
9105,9105,0,0,0,0
9106,9106,0,0,0,0
9107,9107,0,0,0,0
9108,9108,0,0,0,0
9109,9109,0,0,0,0
9110,9110,0,0,0,0
9111,9111,0,0,0,0
9112,9112,0,0,0,0
9113,9113,0,0,0,0
9114,9114,0,0,0,0
9115,9115,0,0,0,0
9116,9116,0,0,0,0
9117,9117,0,0,0,0
9118,9118,0,0,0,0
9119,9119,0,0,0,0
9120,9120,0,0,0,0
9121,9121,0,0,0,0
9122,9122,0,0,0,0
9123,9123,0,0,0,0
9124,9124,0,0,0,0
9125,9125,0,0,0,0
9126,9126,0,0,0,0
9127,9127,0,0,0,0
9128,9128,0,0,0,0
9129,9129,0,0,0,0
9130,9130,0,0,0,0
9131,9131,0,0,0,0
9132,9132,0,0,0,0
9133,9133,0,0,0,0
9134,9134,0,0,0,0
9135,9135,0,0,0,0
9136,9136,0,0,0,0
9137,9137,0,0,0,0
9138,9138,0,0,0,0
9139,9139,0,0,0,0
9140,9140,0,0,0,0
9141,9141,0,0,0,0
9142,9142,0,0,0,0
9143,9143,0,0,0,0
9144,9144,0,0,0,0
9145,9145,0,0,0,0
9146,9146,0,0,0,0
9147,9147,0,0,0,0
9148,9148,0,0,0,0
9149,9149,0,0,0,0
9150,9150,0,0,0,0
9151,9151,0,0,0,0
9152,9152,0,0,0,0
9153,9153,0,0,0,0
9154,9154,0,0,0,0
9155,9155,0,0,0,0
9156,9156,0,0,0,0
9157,9157,0,0,0,0
9158,9158,0,0,0,0
9159,9159,0,0,0,0
9160,9160,0,0,0,0
9161,9161,0,0,0,0
9162,9162,0,0,0,0
9163,9163,0,0,0,0
9164,9164,0,0,0,0
9165,9165,0,0,0,0
9166,9166,0,0,0,0
9167,9167,0,0,0,0
9168,9168,0,0,0,0
9169,9169,0,0,0,0
9170,9170,0,0,0,0
9171,9171,0,0,0,0
9172,9172,0,0,0,0
9173,9173,0,0,0,0
9174,9174,0,0,0,0
9175,9175,0,0,0,0
9176,9176,0,0,0,0
9177,9177,0,0,0,0
9178,9178,0,0,0,0
9179,9179,0,0,0,0
9180,9180,0,0,0,0
9181,9181,0,0,0,0
9182,9182,0,0,0,0
9183,9183,0,0,0,0
9184,9184,0,0,0,0
9185,9185,0,0,0,0
9186,9186,0,0,0,0
9187,9187,0,0,0,0
9188,9188,0,0,0,0
9189,9189,0,0,0,0
9190,9190,0,0,0,0
9191,9191,0,0,0,0
9192,9192,0,0,0,0
9193,9193,0,0,0,0
9194,9194,0,0,0,0
9195,9195,0,0,0,0
9196,9196,0,0,0,0
9197,9197,0,0,0,0
9198,9198,0,0,0,0
9199,9199,0,0,0,0
9200,9200,0,0,0,0
9201,9201,0,0,0,0
9202,9202,0,0,0,0
9203,9203,0,0,0,0
9204,9204,0,0,0,0
9205,9205,0,0,0,0
9206,9206,0,0,0,0
9207,9207,0,0,0,0
9208,9208,0,0,0,0
9209,9209,0,0,0,0
9210,9210,0,0,0,0
9211,9211,0,0,0,0
9212,9212,0,0,0,0
9213,9213,0,0,0,0
9214,9214,0,0,0,0
9215,9215,0,0,0,0
9216,9216,0,0,0,0
9217,9217,0,0,0,0
9218,9218,0,0,0,0
9219,9219,0,0,0,0
9220,9220,0,0,0,0
9221,9221,0,0,0,0
9222,9222,0,0,0,0
9223,9223,0,0,0,0
9224,9224,0,0,0,0
9225,9225,0,0,0,0
9226,9226,0,0,0,0
9227,9227,0,0,0,0
9228,9228,0,0,0,0
9229,9229,0,0,0,0
9230,9230,0,0,0,0
9231,9231,0,0,0,0
9232,9232,0,0,0,0
9233,9233,0,0,0,0
9234,9234,0,0,0,0
9235,9235,0,0,0,0
9236,9236,0,0,0,0
9237,9237,0,0,0,0
9238,9238,0,0,0,0
9239,9239,0,0,0,0
9240,9240,0,0,0,0
9241,9241,0,0,0,0
9242,9242,0,0,0,0
9243,9243,0,0,0,0
9244,9244,0,0,0,0
9245,9245,0,0,0,0
9246,9246,0,0,0,0
9247,9247,0,0,0,0
9248,9248,0,0,0,0
9249,9249,0,0,0,0
9250,9250,0,0,0,0
9251,9251,0,0,0,0
9252,9252,0,0,0,0
9253,9253,0,0,0,0
9254,9254,0,0,0,0
9255,9255,0,0,0,0
9256,9256,0,0,0,0
9257,9257,0,0,0,0
9258,9258,0,0,0,0
9259,9259,0,0,0,0
9260,9260,0,0,0,0
9261,9261,0,0,0,0
9262,9262,0,0,0,0
9263,9263,0,0,0,0
9264,9264,0,0,0,0
9265,9265,0,0,0,0
9266,9266,0,0,0,0
9267,9267,0,0,0,0
9268,9268,0,0,0,0
9269,9269,0,0,0,0
9270,9270,0,0,0,0
9271,9271,0,0,0,0
9272,9272,0,0,0,0
9273,9273,0,0,0,0
9274,9274,0,0,0,0
9275,9275,0,0,0,0
9276,9276,0,0,0,0
9277,9277,0,0,0,0
9278,9278,0,0,0,0
9279,9279,0,0,0,0
9280,9280,0,0,0,0
9281,9281,0,0,0,0
9282,9282,0,0,0,0
9283,9283,0,0,0,0
9284,9284,0,0,0,0
9285,9285,0,0,0,0
9286,9286,0,0,0,0
9287,9287,0,0,0,0
9288,9288,0,0,0,0
9289,9289,0,0,0,0
9290,9290,0,0,0,0
9291,9291,0,0,0,0
9292,9292,0,0,0,0
9293,9293,0,0,0,0
9294,9294,0,0,0,0
9295,9295,0,0,0,0
9296,9296,0,0,0,0
9297,9297,0,0,0,0
9298,9298,0,0,0,0
9299,9299,0,0,0,0
9300,9300,0,0,0,0
9301,9301,0,0,0,0
9302,9302,0,0,0,0
9303,9303,0,0,0,0
9304,9304,0,0,0,0
9305,9305,0,0,0,0
9306,9306,0,0,0,0
9307,9307,0,0,0,0
9308,9308,0,0,0,0
9309,9309,0,0,0,0
9310,9310,0,0,0,0
9311,9311,0,0,0,0
9312,9312,0,0,0,0
9313,9313,0,0,0,0
9314,9314,0,0,0,0
9315,9315,0,0,0,0
9316,9316,0,0,0,0
9317,9317,0,0,0,0
9318,9318,0,0,0,0
9319,9319,0,0,0,0
9320,9320,0,0,0,0
9321,9321,0,0,0,0
9322,9322,0,0,0,0
9323,9323,0,0,0,0
9324,9324,0,0,0,0
9325,9325,0,0,0,0
9326,9326,0,0,0,0
9327,9327,0,0,0,0
9328,9328,0,0,0,0
9329,9329,0,0,0,0
9330,9330,0,0,0,0
9331,9331,0,0,0,0
9332,9332,0,0,0,0
9333,9333,0,0,0,0
9334,9334,0,0,0,0
9335,9335,0,0,0,0
9336,9336,0,0,0,0
9337,9337,0,0,0,0
9338,9338,0,0,0,0
9339,9339,0,0,0,0
9340,9340,0,0,0,0
9341,9341,0,0,0,0
9342,9342,0,0,0,0
9343,9343,0,0,0,0
9344,9344,0,0,0,0
9345,9345,0,0,0,0
9346,9346,0,0,0,0
9347,9347,0,0,0,0
9348,9348,0,0,0,0
9349,9349,0,0,0,0
9350,9350,0,0,0,0
9351,9351,0,0,0,0
9352,9352,0,0,0,0
9353,9353,0,0,0,0
9354,9354,0,0,0,0
9355,9355,0,0,0,0
9356,9356,0,0,0,0
9357,9357,0,0,0,0
9358,9358,0,0,0,0
9359,9359,0,0,0,0
9360,9360,0,0,0,0
9361,9361,0,0,0,0
9362,9362,0,0,0,0
9363,9363,0,0,0,0
9364,9364,0,0,0,0
9365,9365,0,0,0,0
9366,9366,0,0,0,0
9367,9367,0,0,0,0
9368,9368,0,0,0,0
9369,9369,0,0,0,0
9370,9370,0,0,0,0
9371,9371,0,0,0,0
9372,9372,0,0,0,0
9373,9373,0,0,0,0
9374,9374,0,0,0,0
9375,9375,0,0,0,0
9376,9376,0,0,0,0
9377,9377,0,0,0,0
9378,9378,0,0,0,0
9379,9379,0,0,0,0
9380,9380,0,0,0,0
9381,9381,0,0,0,0
9382,9382,0,0,0,0
9383,9383,0,0,0,0
9384,9384,0,0,0,0
9385,9385,0,0,0,0
9386,9386,0,0,0,0
9387,9387,0,0,0,0
9388,9388,0,0,0,0
9389,9389,0,0,0,0
9390,9390,0,0,0,0
9391,9391,0,0,0,0
9392,9392,0,0,0,0
9393,9393,0,0,0,0
9394,9394,0,0,0,0
9395,9395,0,0,0,0
9396,9396,0,0,0,0
9397,9397,0,0,0,0
9398,9398,0,0,0,0
9399,9399,0,0,0,0
9400,9400,0,0,0,0
9401,9401,0,0,0,0
9402,9402,0,0,0,0
9403,9403,0,0,0,0
9404,9404,0,0,0,0
9405,9405,0,0,0,0
9406,9406,0,0,0,0
9407,9407,0,0,0,0
9408,9408,0,0,0,0
9409,9409,0,0,0,0
9410,9410,0,0,0,0
9411,9411,0,0,0,0
9412,9412,0,0,0,0
9413,9413,0,0,0,0
9414,9414,0,0,0,0
9415,9415,0,0,0,0
9416,9416,0,0,0,0
9417,9417,0,0,0,0
9418,9418,0,0,0,0
9419,9419,0,0,0,0
9420,9420,0,0,0,0
9421,9421,0,0,0,0
9422,9422,0,0,0,0
9423,9423,0,0,0,0
9424,9424,0,0,0,0
9425,9425,0,0,0,0
9426,9426,0,0,0,0
9427,9427,0,0,0,0
9428,9428,0,0,0,0
9429,9429,0,0,0,0
9430,9430,0,0,0,0
9431,9431,0,0,0,0
9432,9432,0,0,0,0
9433,9433,0,0,0,0
9434,9434,0,0,0,0
9435,9435,0,0,0,0
9436,9436,0,0,0,0
9437,9437,0,0,0,0
9438,9438,0,0,0,0
9439,9439,0,0,0,0
9440,9440,0,0,0,0
9441,9441,0,0,0,0
9442,9442,0,0,0,0
9443,9443,0,0,0,0
9444,9444,0,0,0,0
9445,9445,0,0,0,0
9446,9446,0,0,0,0
9447,9447,0,0,0,0
9448,9448,0,0,0,0
9449,9449,0,0,0,0
9450,9450,0,0,0,0
9451,9451,0,0,0,0
9452,9452,0,0,0,0
9453,9453,0,0,0,0
9454,9454,0,0,0,0
9455,9455,0,0,0,0
9456,9456,0,0,0,0
9457,9457,0,0,0,0
9458,9458,0,0,0,0
9459,9459,0,0,0,0
9460,9460,0,0,0,0
9461,9461,0,0,0,0
9462,9462,0,0,0,0
9463,9463,0,0,0,0
9464,9464,0,0,0,0
9465,9465,0,0,0,0
9466,9466,0,0,0,0
9467,9467,0,0,0,0
9468,9468,0,0,0,0
9469,9469,0,0,0,0
9470,9470,0,0,0,0
9471,9471,0,0,0,0
9472,9472,0,0,0,0
9473,9473,0,0,0,0
9474,9474,0,0,0,0
9475,9475,0,0,0,0
9476,9476,0,0,0,0
9477,9477,0,0,0,0
9478,9478,0,0,0,0
9479,9479,0,0,0,0
9480,9480,0,0,0,0
9481,9481,0,0,0,0
9482,9482,0,0,0,0
9483,9483,0,0,0,0
9484,9484,0,0,0,0
9485,9485,0,0,0,0
9486,9486,0,0,0,0
9487,9487,0,0,0,0
9488,9488,0,0,0,0
9489,9489,0,0,0,0
9490,9490,0,0,0,0
9491,9491,0,0,0,0
9492,9492,0,0,0,0
9493,9493,0,0,0,0
9494,9494,0,0,0,0
9495,9495,0,0,0,0
9496,9496,0,0,0,0
9497,9497,0,0,0,0
9498,9498,0,0,0,0
9499,9499,0,0,0,0
9500,9500,0,0,0,0
9501,9501,0,0,0,0
9502,9502,0,0,0,0
9503,9503,0,0,0,0
9504,9504,0,0,0,0
9505,9505,0,0,0,0
9506,9506,0,0,0,0
9507,9507,0,0,0,0
9508,9508,0,0,0,0
9509,9509,0,0,0,0
9510,9510,0,0,0,0
9511,9511,0,0,0,0
9512,9512,0,0,0,0
9513,9513,0,0,0,0
9514,9514,0,0,0,0
9515,9515,0,0,0,0
9516,9516,0,0,0,0
9517,9517,0,0,0,0
9518,9518,0,0,0,0
9519,9519,0,0,0,0
9520,9520,0,0,0,0
9521,9521,0,0,0,0
9522,9522,0,0,0,0
9523,9523,0,0,0,0
9524,9524,0,0,0,0
9525,9525,0,0,0,0
9526,9526,0,0,0,0
9527,9527,0,0,0,0
9528,9528,0,0,0,0
9529,9529,0,0,0,0
9530,9530,0,0,0,0
9531,9531,0,0,0,0
9532,9532,0,0,0,0
9533,9533,0,0,0,0
9534,9534,0,0,0,0
9535,9535,0,0,0,0
9536,9536,0,0,0,0
9537,9537,0,0,0,0
9538,9538,0,0,0,0
9539,9539,0,0,0,0
9540,9540,0,0,0,0
9541,9541,0,0,0,0
9542,9542,0,0,0,0
9543,9543,0,0,0,0
9544,9544,0,0,0,0
9545,9545,0,0,0,0
9546,9546,0,0,0,0
9547,9547,0,0,0,0
9548,9548,0,0,0,0
9549,9549,0,0,0,0
9550,9550,0,0,0,0
9551,9551,0,0,0,0
9552,9552,0,0,0,0
9553,9553,0,0,0,0
9554,9554,0,0,0,0
9555,9555,0,0,0,0
9556,9556,0,0,0,0
9557,9557,0,0,0,0
9558,9558,0,0,0,0
9559,9559,0,0,0,0
9560,9560,0,0,0,0
9561,9561,0,0,0,0
9562,9562,0,0,0,0
9563,9563,0,0,0,0
9564,9564,0,0,0,0
9565,9565,0,0,0,0
9566,9566,0,0,0,0
9567,9567,0,0,0,0
9568,9568,0,0,0,0
9569,9569,0,0,0,0
9570,9570,0,0,0,0
9571,9571,0,0,0,0
9572,9572,0,0,0,0
9573,9573,0,0,0,0
9574,9574,0,0,0,0
9575,9575,0,0,0,0
9576,9576,0,0,0,0
9577,9577,0,0,0,0
9578,9578,0,0,0,0
9579,9579,0,0,0,0
9580,9580,0,0,0,0
9581,9581,0,0,0,0
9582,9582,0,0,0,0
9583,9583,0,0,0,0
9584,9584,0,0,0,0
9585,9585,0,0,0,0
9586,9586,0,0,0,0
9587,9587,0,0,0,0
9588,9588,0,0,0,0
9589,9589,0,0,0,0
9590,9590,0,0,0,0
9591,9591,0,0,0,0
9592,9592,0,0,0,0
9593,9593,0,0,0,0
9594,9594,0,0,0,0
9595,9595,0,0,0,0
9596,9596,0,0,0,0
9597,9597,0,0,0,0
9598,9598,0,0,0,0
9599,9599,0,0,0,0
9600,9600,0,0,0,0
9601,9601,0,0,0,0
9602,9602,0,0,0,0
9603,9603,0,0,0,0
9604,9604,0,0,0,0
9605,9605,0,0,0,0
9606,9606,0,0,0,0
9607,9607,0,0,0,0
9608,9608,0,0,0,0
9609,9609,0,0,0,0
9610,9610,0,0,0,0
9611,9611,0,0,0,0
9612,9612,0,0,0,0
9613,9613,0,0,0,0
9614,9614,0,0,0,0
9615,9615,0,0,0,0
9616,9616,0,0,0,0
9617,9617,0,0,0,0
9618,9618,0,0,0,0
9619,9619,0,0,0,0
9620,9620,0,0,0,0
9621,9621,0,0,0,0
9622,9622,0,0,0,0
9623,9623,0,0,0,0
